entry_time_gmt,side,leg,vol_score,pnl_pips,outcome,proba_tp_logit
2024-10-11 14:07:00,long,TP2@L1_mid,0.7,3.3292656721362057,TP,0.7205882352941176
2024-10-14 14:36:00,short,TP2@L1_mid,0.7368421050929638,10.952735487701482,TP,0.7205882352941176
2024-10-23 16:21:00,short,TP2@L1_mid,1.2180912223638691,-12.394224850769131,SL,0.7205882352941176
2024-10-25 14:15:00,long,TP2@L1_mid,0.7505759160102724,-12.09902922137518,SL,0.7205882352941176
2024-10-25 15:23:00,short,TP2@L1_mid,0.7505759160102724,5.199029221374385,TP,0.7205882352941176
2024-10-28 14:11:00,long,TP2@L1_mid,1.247580644809174,5.884230366646204,TP,0.7205882352941176
2024-10-30 15:08:00,long,TP2@L1_mid,1.3,15.518242709586794,TP,0.7205882352941176
2024-10-31 14:06:00,short,TP2@L1_mid,1.0725598523937954,-34.53634251564308,SL,0.7205882352941176
2024-11-04 15:04:00,long,TP2@L1_mid,1.085121107003608,-10.939047134308488,SL,0.7205882352941176
2024-11-07 15:02:00,long,TP2@L1_mid,1.255765198898191,-28.801316615949535,SL,0.7205882352941176
2024-11-07 19:03:00,short,TP2@L1_mid,1.255765198898191,-29.798683384045788,SL,0.7205882352941176
2024-11-13 15:04:00,short,TP2@L1_mid,1.1032065427048208,30.14958657615585,TP,0.7205882352941176
2024-11-14 15:12:00,long,TP2@L1_mid,1.07438631273193,11.893304457248899,TP,0.7205882352941176
2024-11-14 20:01:00,short,TP2@L1_mid,1.07438631273193,10.116782321640816,TP,0.7205882352941176
2024-11-18 15:05:00,long,TP2@L1_mid,0.7473371314037394,7.2116227210816675,TP,0.7205882352941176
2024-11-20 15:18:00,short,TP2@L1_mid,1.1593393810626864,15.486462613267804,TP,0.7205882352941176
2024-11-21 15:04:00,long,TP2@L1_mid,0.7,-17.102894061478136,SL,0.7205882352941176
2024-11-21 15:52:00,short,TP2@L1_mid,0.7,4.657894061479428,TP,0.7205882352941176
2024-11-25 15:05:00,short,TP2@L1_mid,1.123260633418282,15.645860797022237,TP,0.7205882352941176
2024-11-28 15:02:00,long,TP2@L1_mid,0.7,4.370050541846471,TP,0.7205882352941176
2024-11-29 15:02:00,short,TP2@L1_mid,0.7550594616047154,-10.475542084735778,SL,0.7205882352941176
2024-11-29 15:19:00,long,TP2@L1_mid,0.7550594616047154,-10.224457915264384,SL,0.7205882352941176
2024-12-05 15:14:00,short,TP2@L1_mid,0.887383744314362,8.226767202244023,TP,0.7205882352941176
2024-12-06 15:01:00,short,TP2@L1_mid,0.8662369855019644,5.848618825472496,TP,0.7205882352941176
2024-12-09 16:30:00,long,TP2@L1_mid,0.7555690561909969,-13.5370444204308,SL,0.7205882352941176
2024-12-09 17:09:00,short,TP2@L1_mid,0.7555690561909969,5.107044420431528,TP,0.7205882352941176
2024-12-11 15:02:00,short,TP2@L1_mid,0.7198200959820475,7.142229470884498,TP,0.7205882352941176
2024-12-11 16:55:00,long,TP2@L1_mid,0.7198200959820475,-16.627229470884686,SL,0.7205882352941176
2024-12-16 15:31:00,long,TP2@L1_mid,0.7,8.899140617801837,TP,0.7205882352941176
2024-12-18 15:28:00,short,TP2@L1_mid,0.7,9.310720880539858,TP,0.7205882352941176
2024-12-19 15:21:00,short,TP2@L1_mid,0.859078230680976,4.901194288886579,TP,0.7205882352941176
2024-12-23 15:01:00,short,TP2@L1_mid,1.1038497153663887,1.9023089919589786,TP,0.7205882352941176
2024-12-23 16:44:00,long,TP2@L1_mid,1.1038497153663887,4.395741011784526,TP,0.7205882352941176
2024-12-26 15:11:00,long,TP2@L1_mid,0.7,4.928725798245548,TP,0.7205882352941176
2025-01-03 15:06:00,long,TP2@L1_mid,0.8925233642774815,-15.388791040815697,SL,0.7205882352941176
2025-01-13 15:13:00,short,TP2@L1_mid,1.2786432158555217,7.741344334728506,TP,0.7205882352941176
2025-01-13 16:47:00,long,TP2@L1_mid,1.2786432158555217,9.204160686799856,TP,0.7205882352941176
2025-01-15 15:02:00,short,TP2@L1_mid,1.0916618744648192,11.366272154578194,TP,0.7205882352941176
2025-01-16 15:07:00,long,TP2@L1_mid,0.7,9.678727354067718,TP,0.7205882352941176
2025-01-17 15:02:00,long,TP2@L1_mid,0.7,15.745903638282321,TP,0.7205882352941176
2025-01-22 16:21:00,short,TP2@L1_mid,0.8401168857048612,8.582304178084144,TP,0.7205882352941176
2025-01-23 15:04:00,short,TP2@L1_mid,0.7,3.293601545222291,TP,0.7205882352941176
2025-01-27 16:33:00,short,TP2@L1_mid,1.2173243924695532,7.152639658076776,TP,0.7205882352941176
2025-01-29 19:06:00,short,TP2@L1_mid,0.9718693283393302,-11.01448971607688,SL,0.7205882352941176
2025-01-30 15:02:00,long,TP2@L1_mid,1.2631089406152325,-19.686075536244907,SL,0.7205882352941176
2025-01-30 17:08:00,short,TP2@L1_mid,1.2631089406152325,12.407633492323988,TP,0.7205882352941176
2025-01-31 15:16:00,short,TP2@L1_mid,0.7933389240312917,4.2874163009298805,TP,0.7205882352941176
2025-01-31 15:46:00,long,TP2@L1_mid,0.7933389240312917,5.342583699070591,TP,0.7205882352941176
2025-02-05 15:15:00,long,TP2@L1_mid,0.8780701753037974,-15.622259225007706,SL,0.7205882352941176
2025-02-06 16:25:00,long,TP2@L1_mid,0.7,7.217645243438042,TP,0.7205882352941176
2025-02-10 19:25:00,short,TP2@L1_mid,0.881307063763378,2.273713726599347,TP,0.7205882352941176
2025-02-12 15:02:00,short,TP2@L1_mid,1.140961857190554,-13.000737010302466,SL,0.7205882352941176
2025-02-12 15:25:00,long,TP2@L1_mid,1.140961857190554,7.103589413515188,TP,0.7205882352941176
2025-02-13 15:03:00,long,TP2@L1_mid,1.0738351252683973,11.780775128176213,TP,0.7205882352941176
2025-02-13 18:44:00,short,TP2@L1_mid,1.0738351252683973,-24.556502728820817,SL,0.7205882352941176
2025-02-14 15:46:00,long,TP2@L1_mid,0.9230958834985997,-20.52188618437034,SL,0.7205882352941176
2025-02-17 17:16:00,long,TP2@L1_mid,0.7,-9.28707042609167,SL,0.7205882352941176
2025-02-19 15:49:00,short,TP2@L1_mid,0.7914338918451889,4.329956012283365,TP,0.7205882352941176
2025-02-21 15:13:00,short,TP2@L1_mid,0.8259999998347926,13.3723211605008,TP,0.7205882352941176
2025-02-26 18:03:00,long,TP2@L1_mid,0.7601246104340339,2.050720789743554,TP,0.7205882352941176
2025-02-28 15:28:00,long,TP2@L1_mid,0.7104666967233645,4.093116386030271,TP,0.7205882352941176
2025-02-28 15:58:00,short,TP2@L1_mid,0.7104666967233645,-13.918116386029133,SL,0.7205882352941176
2025-03-06 17:14:00,short,TP2@L1_mid,1.0987684132409612,15.805624602238666,TP,0.7205882352941176
2025-03-10 14:03:00,short,TP2@L1_mid,1.0647497803456099,-14.47290923464628,SL,0.7205882352941176
2025-03-13 14:10:00,long,TP2@L1_mid,0.9850569023870226,10.749386131814198,TP,0.7205882352941176
2025-03-17 14:24:00,long,TP2@L1_mid,0.7,4.918440009171743,TP,0.7205882352941176
2025-03-19 14:48:00,short,TP2@L1_mid,0.8760154737692002,4.362099409482845,TP,0.7205882352941176
2025-03-20 14:10:00,long,TP2@L1_mid,1.1413881746604884,-14.457456992611473,SL,0.7205882352941176
2025-03-21 14:30:00,short,TP2@L1_mid,0.7,5.931847045670402,TP,0.7205882352941176
2025-03-26 14:14:00,long,TP2@L1_mid,0.7,5.666869491935955,TP,0.7205882352941176
2025-03-26 17:18:00,short,TP2@L1_mid,0.7,5.273130508063328,TP,0.7205882352941176
2025-03-27 16:08:00,long,TP2@L1_mid,0.7550077040349742,10.359666574608628,TP,0.7205882352941176
2025-03-28 14:02:00,long,TP2@L1_mid,0.7769240149911072,5.890242264607881,TP,0.7205882352941176
2025-03-31 14:01:00,short,TP2@L1_mid,0.8683839547333752,4.456885406127764,TP,0.7205882352941176
2025-04-02 14:11:00,long,TP2@L1_mid,0.853340431036117,7.690839428722285,TP,0.7205882352941176
2025-04-09 16:09:00,short,TP2@L1_mid,1.1905511809565357,35.035751688279326,TP,0.7205882352941176
2025-04-14 18:06:00,long,TP2@L1_mid,1.1811095826518958,-32.02095695018503,SL,0.7205882352941176
2025-04-16 14:21:00,short,TP2@L1_mid,0.7,-12.898070430373831,SL,0.7205882352941176
2025-04-17 14:18:00,long,TP2@L1_mid,0.7,5.932523283640467,TP,0.7205882352941176
2025-04-17 14:54:00,short,TP2@L1_mid,0.7,7.227476716358261,TP,0.7205882352941176
2025-04-24 14:11:00,long,TP2@L1_mid,0.7,-21.02818598491263,SL,0.7205882352941176
2025-04-24 15:17:00,short,TP2@L1_mid,0.7,9.253185984909873,TP,0.7205882352941176
2025-04-25 14:03:00,long,TP2@L1_mid,0.7,12.665739949306865,TP,0.7205882352941176
2025-04-30 14:03:00,short,TP2@L1_mid,0.7,7.745657284776719,TP,0.7205882352941176
2025-05-02 15:37:00,short,TP2@L1_mid,0.8596756755455482,19.78205550811518,TP,0.7205882352941176
2025-05-07 14:54:00,long,TP2@L1_mid,0.7,-17.643881941811212,SL,0.7205882352941176
2025-05-07 15:22:00,short,TP2@L1_mid,0.7,6.753881941810036,TP,0.7205882352941176
2025-05-08 14:06:00,long,TP2@L1_mid,0.9196969695576243,-17.669570903799947,SL,0.7205882352941176
2025-05-09 14:06:00,long,TP2@L1_mid,0.8588740215599182,5.806277429298845,TP,0.7205882352941176
2025-05-14 14:03:00,short,TP2@L1_mid,1.3,15.489766355298862,TP,0.7205882352941176
2025-05-15 14:11:00,long,TP2@L1_mid,0.7855421685485144,-14.908884522397692,SL,0.7205882352941176
2025-05-15 14:21:00,short,TP2@L1_mid,0.7855421685485144,4.8438845223941485,TP,0.7205882352941176
2025-05-16 14:03:00,short,TP2@L1_mid,0.7,7.652127247212981,TP,0.7205882352941176
2025-05-21 14:34:00,long,TP2@L1_mid,0.7520723435189103,8.207571919298662,TP,0.7205882352941176
2025-05-21 19:56:00,short,TP2@L1_mid,0.7520723435189103,8.6624280807035,TP,0.7205882352941176
2025-05-22 14:20:00,short,TP2@L1_mid,0.8588957053920228,11.081851716003843,TP,0.7205882352941176
2025-05-26 15:33:00,short,TP2@L1_mid,0.8853288362943234,-9.061987891847423,SL,0.7205882352941176
2025-05-28 14:10:00,long,TP2@L1_mid,0.7,-17.535081994277668,SL,0.7205882352941176
2025-05-28 15:15:00,short,TP2@L1_mid,0.7,8.075081994276534,TP,0.7205882352941176
2025-05-30 14:55:00,long,TP2@L1_mid,0.7,11.117425409743475,TP,0.7205882352941176
2025-06-02 16:49:00,long,TP2@L1_mid,1.3,14.805795095296226,TP,0.7205882352941176
2025-06-05 14:49:00,short,TP2@L1_mid,1.2876349560192932,16.038854217195198,TP,0.7205882352941176
2025-06-16 17:34:00,short,TP2@L1_mid,1.033035293981539,12.388089813251124,TP,0.7205882352941176
2025-06-18 17:42:00,short,TP2@L1_mid,0.7,-16.02219179912545,SL,0.7205882352941176
2025-06-19 14:29:00,short,TP2@L1_mid,0.7,6.041908210416835,TP,0.7205882352941176
2025-06-19 18:05:00,long,TP2@L1_mid,0.7,5.048091789583431,TP,0.7205882352941176
2025-06-20 14:19:00,short,TP2@L1_mid,0.7,6.916785597770314,TP,0.7205882352941176
2025-06-20 15:12:00,long,TP2@L1_mid,0.7,5.543214402228269,TP,0.7205882352941176
2025-06-25 14:27:00,long,TP2@L1_mid,0.7,3.8116037432911476,TP,0.7205882352941176
2025-06-26 18:47:00,long,TP2@L1_mid,1.2226855711054825,-15.455613994630468,SL,0.7205882352941176
2025-06-26 20:00:00,short,TP2@L1_mid,1.2226855711054825,9.087307070472228,TP,0.7205882352941176
2025-06-30 14:03:00,short,TP2@L1_mid,0.731128074515504,-10.962641599474576,SL,0.7205882352941176
2025-06-30 14:11:00,long,TP2@L1_mid,0.731128074515504,3.307641599474831,TP,0.7205882352941176
2025-07-02 14:06:00,short,TP2@L1_mid,1.039585039386355,-19.35527815359439,SL,0.7205882352941176
2025-07-02 15:13:00,long,TP2@L1_mid,1.039585039386355,10.007546783692423,TP,0.7205882352941176
2025-07-07 15:22:00,short,TP2@L1_mid,1.3,6.328513477338316,TP,0.7205882352941176
2025-07-09 14:16:00,long,TP2@L1_mid,0.7103169426119487,10.185178059030076,TP,0.7205882352941176
2025-07-10 18:23:00,short,TP2@L1_mid,0.7748878922377069,10.031776414392013,TP,0.7205882352941176
2025-07-14 15:12:00,long,TP2@L1_mid,0.8199973192403133,4.843352357619679,TP,0.7205882352941176
2025-07-16 14:15:00,short,TP2@L1_mid,0.957680033114904,-21.977274046196538,SL,0.7205882352941176
2025-07-16 14:57:00,long,TP2@L1_mid,0.957680033114904,6.047274046196982,TP,0.7205882352941176
2025-07-17 14:07:00,short,TP2@L1_mid,1.3,-14.983838376658731,SL,0.7205882352941176
2025-07-17 15:41:00,long,TP2@L1_mid,1.3,-15.016161623342406,SL,0.7205882352941176
2025-07-23 14:05:00,long,TP2@L1_mid,0.8090992927862383,9.326322537721587,TP,0.7205882352941176
2025-07-24 14:03:00,long,TP2@L1_mid,0.9890629616635142,6.595753810152427,TP,0.7205882352941176
2025-07-31 17:29:00,long,TP2@L1_mid,0.8985710937856911,3.7853088171835303,TP,0.7205882352941176
2025-08-04 14:51:00,short,TP2@L1_mid,0.7,5.779478901948298,TP,0.7205882352941176
2025-08-06 14:38:00,long,TP2@L1_mid,0.91053435101531,11.153119193592076,TP,0.7205882352941176
2025-08-07 14:03:00,short,TP2@L1_mid,0.9110169490238489,9.57687112290495,TP,0.7205882352941176
2025-08-08 14:44:00,long,TP2@L1_mid,0.7,2.797513195240686,TP,0.7205882352941176
2025-08-08 19:26:00,short,TP2@L1_mid,0.7,2.6924868047539796,TP,0.7205882352941176
2025-08-13 14:04:00,long,TP2@L1_mid,0.7313024798844409,3.869634144193501,TP,0.7205882352941176
2025-08-13 18:18:00,short,TP2@L1_mid,0.7313024798844409,-11.684634144193407,SL,0.7205882352941176
